seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5407,site_dynamic,high,False,0.6521739130434783,0.6521739130434783,400,60.5,62,5.0,111.5000011920929,116.55000119209289,,178.71000182787577,4,0,4,0,0,0,87,0,False,False,0,0,"{""dynamic_hazard_prediction"": 15, ""future_collision_risk"": 62, ""future_human_clearance_risk"": 10, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 31, ""human_near_miss_exposure"": 41, ""restricted_zone"": 46, ""unconfirmed_human_clearance"": 42}"
5408,site_small,low,True,1.0,1.0,6,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,False,False,0,0,"{""restricted_zone"": 1}"
5408,site_small,medium,True,1.0,1.0,104,5.25,10,0,16.400000154972076,16.400000154972076,16.400000154972076,16.400000154972076,0,0,0,0,0,0,19,0,False,False,0,0,"{""future_collision_risk"": 5, ""future_human_clearance_risk"": 4, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 7, ""restricted_zone"": 4, ""unconfirmed_human_clearance"": 15}"
5408,site_small,high,True,1.0,1.0,175,13.25,19,2.0,45.900000512599945,47.900000512599945,47.900000512599945,47.900000512599945,2,0,2,0,0,0,26,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 6, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 7, ""restricted_zone"": 13, ""unconfirmed_human_clearance"": 13}"
5408,site_medium,low,True,1.0,1.0,158,17.25,16,0,14.0,14.05,14.05,14.05,0,0,0,0,0,0,12,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 6, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 5, ""restricted_zone"": 6}"
5408,site_medium,medium,True,1.0,1.0,154,18.5,23,0,30.900000229477882,30.900000229477882,30.900000229477882,30.900000229477882,0,0,0,0,0,0,22,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 9, ""future_human_clearance_risk"": 3, ""human_clearance_breach"": 13, ""human_near_miss_exposure"": 19, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 21}"
5408,site_medium,high,False,0.2,0.2,300,74.0,147,0,133.50000089406967,133.50000089406967,,667.5000044703484,0,0,0,0,0,0,297,0,True,True,0,0,"{""dynamic_hazard_prediction"": 85, ""future_collision_risk"": 36, ""future_human_clearance_risk"": 113, ""human_clearance_breach"": 146, ""human_near_miss_exposure"": 262, ""restricted_zone"": 33, ""unconfirmed_human_clearance"": 151}"
5408,site_dynamic,low,False,0.6666666666666666,0.6666666666666666,400,31.25,11,0,8.5,8.5,,12.75,0,0,0,0,0,0,83,0,False,False,0,0,"{""dynamic_hazard_prediction"": 15, ""future_collision_risk"": 55, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 7, ""restricted_zone"": 81}"
5408,site_dynamic,medium,False,0.8,0.8,400,45.0,21,2.0,57.50000059604645,59.50000059604645,,74.37500074505806,2,0,2,0,0,0,123,0,False,False,0,0,"{""dynamic_hazard_prediction"": 44, ""future_collision_risk"": 111, ""future_human_clearance_risk"": 6, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 13, ""human_near_miss_exposure"": 11, ""restricted_zone"": 96, ""unconfirmed_human_clearance"": 30}"
5408,site_dynamic,high,False,0.782608695652174,0.782608695652174,400,69.25,80,22.0,118.0000011920929,140.0000011920929,,178.88889041211868,21,18,3,0,0,0,98,0,False,False,0,0,"{""dynamic_hazard_prediction"": 8, ""future_collision_risk"": 65, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 38, ""human_near_miss_exposure"": 11, ""restricted_zone"": 37, ""unconfirmed_human_clearance"": 60}"
5409,site_small,low,True,1.0,1.0,57,3.5,2,0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,False,False,0,0,{}
5409,site_small,medium,True,1.0,1.0,73,5.5,9,1.0,15.300000108778477,16.300000108778477,16.300000108778477,16.300000108778477,1,0,1,0,0,0,22,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 9, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 6, ""restricted_zone"": 12, ""unconfirmed_human_clearance"": 10}"
5409,site_small,high,False,0.3333333333333333,0.3333333333333333,180,5.0,8,1.0,39.5000005364418,40.5000005364418,,121.50000160932541,1,0,1,0,0,0,40,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 9, ""future_human_clearance_risk"": 1, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 30, ""restricted_zone"": 28, ""unconfirmed_human_clearance"": 12}"
5409,site_medium,low,False,0.14285714285714285,0.14285714285714285,300,26.0,19,0,9.5,9.5,,66.5,0,0,0,0,0,0,26,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 17, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 17, ""human_near_miss_exposure"": 11, ""restricted_zone"": 9}"
5409,site_medium,medium,True,1.0,1.0,240,37.0,42,8.0,49.00000035762787,57.00000035762787,57.00000035762787,57.00000035762787,7,2,5,0,0,0,22,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 8, ""restricted_zone"": 10, ""unconfirmed_human_clearance"": 12}"
5409,site_medium,high,False,0.8666666666666667,0.8666666666666667,300,32.5,32,5.0,87.50000089406967,92.50000089406967,,106.73077026238808,5,2,3,0,0,0,35,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 18, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 14, ""restricted_zone"": 12, ""unconfirmed_human_clearance"": 23}"
5409,site_dynamic,low,True,1.0,1.0,186,26.5,13,0,10.5,10.5,10.5,10.5,0,0,0,0,0,0,19,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 6, ""restricted_zone"": 16}"
5409,site_dynamic,medium,False,0.4,0.4,400,38.5,74,1.0,80.50000059604645,81.60000059604644,,204.0000014901161,1,0,1,0,0,0,79,0,False,False,0,0,"{""dynamic_hazard_prediction"": 8, ""future_collision_risk"": 68, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 68, ""human_near_miss_exposure"": 72, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 77}"
5409,site_dynamic,high,False,0.6086956521739131,0.6086956521739131,400,36.0,44,8.0,104.0000011920929,112.0000011920929,,184.0000019584383,8,3,5,0,0,0,40,0,False,False,0,0,"{""dynamic_hazard_prediction"": 9, ""future_collision_risk"": 30, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 14, ""restricted_zone"": 12, ""unconfirmed_human_clearance"": 30}"
