seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5407,site_small,high,True,1.0,1.0,70,5.75,9,2.0,20.500000208616257,22.500000208616257,22.500000208616257,22.500000208616257,2,0,2,0,0,0,19,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 8, ""future_restricted_zone_risk"": 3, ""human_near_miss_exposure"": 3, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 19}"
5407,site_medium,low,True,1.0,1.0,168,12.75,6,0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,7,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 3, ""restricted_zone"": 4}"
5407,site_medium,medium,False,0.7,0.7,300,45.0,64,0,96.00000044703484,96.00000044703484,,137.14285778147834,0,0,0,0,0,0,63,0,False,False,0,0,"{""dynamic_hazard_prediction"": 14, ""future_collision_risk"": 24, ""future_human_clearance_risk"": 3, ""human_clearance_breach"": 53, ""human_near_miss_exposure"": 56, ""restricted_zone"": 4, ""unconfirmed_human_clearance"": 59}"
5407,site_medium,high,False,0.8,0.8,300,32.25,40,7.0,93.10000088810921,100.10000088810921,,125.12500111013651,6,1,5,0,0,0,52,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 27, ""future_human_clearance_risk"": 7, ""future_restricted_zone_risk"": 7, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 18, ""restricted_zone"": 30, ""unconfirmed_human_clearance"": 22}"
5407,site_dynamic,low,False,0.5,0.5,400,52.5,67,0,33.5,33.5,,67.0,0,0,0,0,0,0,168,0,False,False,0,0,"{""dynamic_hazard_prediction"": 53, ""future_collision_risk"": 135, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 66, ""human_near_miss_exposure"": 68, ""restricted_zone"": 102}"
5407,site_dynamic,medium,False,0.6666666666666666,0.6666666666666666,400,38.5,36,6.0,63.00000059604645,69.00000059604645,,103.50000089406967,6,5,1,0,0,0,60,0,False,False,0,0,"{""dynamic_hazard_prediction"": 14, ""future_collision_risk"": 40, ""future_human_clearance_risk"": 7, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 18, ""restricted_zone"": 40, ""unconfirmed_human_clearance"": 21}"
5407,site_dynamic,high,True,1.0,1.0,371,74.75,70,11.0,111.70000110566616,122.75000110566616,122.75000110566616,122.75000110566616,11,4,7,0,0,0,71,0,True,False,0,0,"{""dynamic_hazard_prediction"": 13, ""future_collision_risk"": 56, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 28, ""human_near_miss_exposure"": 40, ""restricted_zone"": 30, ""unconfirmed_human_clearance"": 41}"
5408,site_small,low,True,1.0,1.0,6,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,False,False,0,0,"{""restricted_zone"": 1}"
5408,site_small,medium,True,1.0,1.0,168,8.5,16,0,26.800000250339508,26.800000250339508,26.800000250339508,26.800000250339508,0,0,0,0,0,0,24,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 7, ""future_human_clearance_risk"": 6, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 9, ""restricted_zone"": 6, ""unconfirmed_human_clearance"": 18}"
5408,site_small,high,True,1.0,1.0,169,14.25,23,2.0,45.90000048279762,47.90000048279762,47.90000048279762,47.90000048279762,1,0,1,0,0,0,26,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 8, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 8, ""human_near_miss_exposure"": 8, ""restricted_zone"": 8, ""unconfirmed_human_clearance"": 18}"
5408,site_medium,low,True,1.0,1.0,264,21.25,16,0,30.0,30.05,30.05,30.05,0,0,0,0,0,0,23,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 8, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 6, ""restricted_zone"": 17}"
5408,site_medium,medium,False,0.9,0.9,300,26.5,43,0,55.500000447034836,55.500000447034836,,61.66666716337204,0,0,0,0,0,0,49,0,False,False,0,0,"{""future_collision_risk"": 11, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 34, ""human_near_miss_exposure"": 42, ""restricted_zone"": 7, ""unconfirmed_human_clearance"": 42}"
5408,site_medium,high,False,0.2,0.2,300,74.0,147,0,133.50000089406967,133.50000089406967,,667.5000044703484,0,0,0,0,0,0,297,0,True,True,0,0,"{""dynamic_hazard_prediction"": 82, ""future_collision_risk"": 45, ""future_human_clearance_risk"": 104, ""human_clearance_breach"": 146, ""human_near_miss_exposure"": 253, ""restricted_zone"": 42, ""unconfirmed_human_clearance"": 151}"
5408,site_dynamic,low,False,0.6666666666666666,0.6666666666666666,400,33.25,13,0,9.5,9.5,,14.25,0,0,0,0,0,0,87,0,False,False,0,0,"{""dynamic_hazard_prediction"": 15, ""future_collision_risk"": 60, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 9, ""restricted_zone"": 83}"
5408,site_dynamic,medium,False,0.8666666666666667,0.8666666666666667,400,53.0,23,2.0,56.50000059604645,58.50000059604645,,67.5000006877459,2,0,2,0,0,0,132,0,False,False,0,0,"{""dynamic_hazard_prediction"": 49, ""future_collision_risk"": 112, ""future_human_clearance_risk"": 6, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 10, ""human_near_miss_exposure"": 13, ""restricted_zone"": 108, ""unconfirmed_human_clearance"": 25}"
5408,site_dynamic,high,False,0.7391304347826086,0.7391304347826086,400,48.25,40,6.0,102.0000011920929,108.0000011920929,,146.1176486716551,6,1,5,0,0,0,57,0,False,False,0,0,"{""dynamic_hazard_prediction"": 8, ""future_collision_risk"": 29, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 12, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 10, ""restricted_zone"": 28, ""unconfirmed_human_clearance"": 30}"
5409,site_small,low,True,1.0,1.0,79,4.5,4,0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,2,0,False,False,0,0,"{""human_clearance_breach"": 2, ""human_near_miss_exposure"": 2}"
5409,site_small,medium,True,1.0,1.0,73,9.0,9,1.0,15.300000108778477,16.300000108778477,16.300000108778477,16.300000108778477,1,0,1,0,0,0,23,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 6, ""restricted_zone"": 12, ""unconfirmed_human_clearance"": 10}"
5409,site_small,high,False,0.3333333333333333,0.3333333333333333,180,15.5,8,1.0,39.5000005364418,40.5000005364418,,121.50000160932541,1,0,1,0,0,0,47,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 9, ""future_human_clearance_risk"": 1, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 37, ""restricted_zone"": 35, ""unconfirmed_human_clearance"": 12}"
5409,site_medium,low,False,0.14285714285714285,0.14285714285714285,300,28.5,16,0,8.0,8.0,,56.0,0,0,0,0,0,0,26,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 15, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 14, ""human_near_miss_exposure"": 10, ""restricted_zone"": 12}"
5409,site_medium,medium,False,0.8,0.8,300,43.75,40,3.0,63.500000447034836,66.50000044703484,,83.12500055879354,3,1,2,0,0,0,38,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 23, ""future_human_clearance_risk"": 6, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 13, ""human_near_miss_exposure"": 18, ""restricted_zone"": 14, ""unconfirmed_human_clearance"": 25}"
5409,site_medium,high,True,1.0,1.0,140,15.0,18,2.0,40.00000041723251,42.00000041723251,42.00000041723251,42.00000041723251,2,0,2,0,0,0,31,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 15, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 16, ""restricted_zone"": 10, ""unconfirmed_human_clearance"": 21}"
5409,site_dynamic,low,True,1.0,1.0,375,42.0,27,0,22.5,22.55,22.55,22.55,0,0,0,0,0,0,60,0,False,False,0,0,"{""dynamic_hazard_prediction"": 24, ""future_collision_risk"": 42, ""future_human_clearance_risk"": 9, ""future_restricted_zone_risk"": 17, ""human_clearance_breach"": 19, ""human_near_miss_exposure"": 29, ""restricted_zone"": 41}"
5409,site_dynamic,medium,False,0.4,0.4,400,35.5,68,1.0,77.50000059604645,78.60000059604644,,196.5000014901161,1,0,1,0,0,0,73,0,False,False,0,0,"{""dynamic_hazard_prediction"": 12, ""future_collision_risk"": 62, ""future_human_clearance_risk"": 4, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 62, ""human_near_miss_exposure"": 66, ""restricted_zone"": 1, ""unconfirmed_human_clearance"": 71}"
5409,site_dynamic,high,False,0.8695652173913043,0.8695652173913043,400,59.0,65,12.0,118.5000011920929,130.5000011920929,,150.07500137090685,12,2,10,0,0,0,75,0,False,False,0,0,"{""dynamic_hazard_prediction"": 16, ""future_collision_risk"": 51, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 17, ""human_clearance_breach"": 25, ""human_near_miss_exposure"": 31, ""restricted_zone"": 33, ""unconfirmed_human_clearance"": 43}"
